date,time,tara,tweight,dweight,pweight,chemical_id,MUESTRA,%Fe,%Cu,%Zn,%Mo,%Ins,pSol,CODIGO_MUESTRA
2025/02/07,10:46:00,108.5,1308,131,1199.5,1738942355,Cola Scavenger L1,6.068,0.483,0,0.054,0,10.92,C_01_S04
2025/02/07,10:50:00,111,1059,342,948,1738943358,Rebose Hidrociclones L2,2.726,0.586,0.009,0.046,0,36.08,C_01_S02
2025/02/10,9:31:00,110,1049.5,348,939.5,1739240877,Rebose Hidrociclones L2,1.801,0.674,0,0.051,0,37.04,C_01_S02
2025/02/10,9:33:00,110.5,926,27,815.5,1739240881,Concentrado 1ra Limpieza L1,24.381,22.275,0,2.149,15.68,3.31,C_01_S08
2025/02/10,9:36:00,110.5,1287,60,1176.5,1739240888,Cola Scavenger L1,7.651,0.235,0,0.027,0,5.1,C_01_S04
2025/02/10,9:37:00,109.5,1043,233,933.5,1739240891,Concentrado Primario L2,15.181,12.517,0,0.899,44.64,24.96,C_01_S14
2025/02/10,9:40:00,110,956,83.5,846,1739240895,Concentrado 1ra Limpieza L2,23.191,20.303,0,2.015,19.34,9.87,C_01_S09
2025/02/12,15:38:00,108.5,1288.5,103.5,1180,1739392571,Cola Scavenger L1,4.827,0.222,0,0.027,0,8.77,C_01_S04
2025/02/12,15:41:00,110.5,922.5,62,812,1739392631,Concentrado 1ra Limpieza L1,24.665,25.428,0.143,1.323,12.68,7.64,C_01_S08
2025/02/12,15:45:00,110,935.5,79.5,825.5,1739392635,Concentrado 1ra Limpieza L2,25.439,24.64,0.14,1.396,13.84,9.63,C_01_S09
2025/02/12,15:48:00,110.5,1096.5,303,986,1739392776,Concentrado Primario L1,17.64,16.164,0.09,0.959,36.9,30.73,C_01_S15
2025/02/12,15:50:00,109,1063.5,322,954.5,1739392779,Concentrado Primario L2,18.964,16.558,0.086,0.874,34.5,33.73,C_01_S14
2025/02/14,16:07:00,111,1014,331.5,903,1739567030,Rebose Hidrociclones L2,2.826,0.708,0.007,0.027,0,36.71,C_01_S02
2025/02/14,16:10:00,108.5,1307,117.5,1198.5,1739567103,Cola Scavenger L1,8.046,0.151,0,0.01,0,9.8,C_01_S04
2025/02/14,16:14:00,108.5,1309,117.5,1200.5,1739567107,Cola Scavenger L2,8.144,0.146,0,0.01,0,9.79,C_01_S05
2025/02/14,16:16:00,109,1026,304,917,1739567113,Relave Final,2.523,0.076,0,0.005,0,33.15,C_01_S03
2025/02/14,16:20:00,109.5,937,106,827.5,1739567760,Concentrado 1ra Limpieza L1,24.981,21.887,0.141,1.048,20.9,12.81,C_01_S08
2025/02/14,16:27:00,110.5,998,216,887.5,1739568189,Concentrado 1ra Limpieza L2,25.065,21.445,0.14,1.075,20.74,24.34,C_01_S09
2025/02/14,16:30:00,110,999,197,889,1739568284,Concentrado Colectivo,26.86,24.888,0.153,1.077,15.34,22.16,C_01_S10
2025/02/14,16:31:00,110,1047,386,937,1739568375,Concentrado Primario L2,17.828,14.264,0.084,0.619,40.62,41.2,C_01_S14
2025/02/14,16:34:00,110,1079,385.5,969,1739568379,Concentrado Primario L1,18.938,14.559,0.093,0.66,38.36,39.78,C_01_S15
2025/02/17,10:36:00,110,1282.5,60,1172.5,1739806386,Cola Scavenger L2,7.772,0.194,0,0.012,0,5.12,C_01_S05
2025/02/17,10:40:00,110.5,1271.5,56,1161,1739806389,Cola Scavenger L1,7.562,0.201,0,0.012,0,4.82,C_01_S04
2025/02/17,10:44:00,110.5,1089,368.5,978.5,1739806502,Concentrado Primario L1,22.803,18.592,0.146,0.813,28.7,37.66,C_01_S15
2025/02/17,10:46:00,109.5,1007,241.5,897.5,1739807011,Concentrado Primario L2,25.893,23.609,0.183,1.219,17.92,26.91,C_01_S14
2025/02/17,10:49:00,110.5,940.5,98.5,830,1739807111,Concentrado 1ra Limpieza L1,26.701,25.871,0.182,1.004,14.4,11.87,C_01_S08
2025/02/17,10:53:00,110,1061,306,951,1739807153,Concentrado 1ra Limpieza L2,22.446,19.576,0.15,0.865,27.76,32.18,C_01_S09
2025/02/17,10:55:00,111.6,1004.5,187.5,892.9,1739807166,Concentrado Colectivo,27.075,27.544,0.187,0.986,12.04,21,C_01_S10
2025/02/17,10:57:00,110.5,1001,300,890.5,1739807280,Relave Final,2.459,0.083,0,0.006,0,33.69,C_01_S03
2025/02/17,11:00:00,110,1048,352,938,1739807282,Rebose Hidrociclones L2,3.147,0.631,0.01,0.028,0,37.53,C_01_S02
2025/02/26,12:06:00,110,1118.5,281.5,1008.5,1740589303,Concentrado 1ra Limpieza L2,25.617,20.525,0.179,1.366,20,27.91,C_01_S09
2025/02/26,12:11:00,108.5,1414,241.5,1305.5,1740589432,Cola Scavenger L1,9.021,0.415,0,0.02,0,18.5,C_01_S04
2025/02/26,12:17:00,140,1081.5,214.5,941.5,1740589435,Concentrado 1ra Limpieza L1,24.771,21.574,0.185,1.303,20.44,22.78,C_01_S08
2025/02/26,12:20:00,111,1155.5,277,1044.5,1740589442,Concentrado Colectivo,27.438,27.467,0.189,1.143,10.54,26.52,C_01_S10
2025/02/26,12:21:00,109.5,1239.5,248,1130,1740589445,Concentrado Primario L2,21.197,14.782,0.149,0.852,34.62,21.95,C_01_S14
2025/02/26,12:24:00,109.5,1239,458.5,1129.5,1740589447,Concentrado Primario L1,21.275,14.383,0.154,0.817,34.24,40.59,C_01_S15
2025/02/26,12:36:00,110.5,1055.5,363,945,1740591155,Rebose Hidrociclones L1,1.196,0.26,0,0.012,0,38.41,C_01_S01
2025/02/26,12:44:00,108.5,1395,217,1286.5,1740589433,Cola Scavenger L2,8.825,0.317,0,0.011,0,16.87,C_01_S05
2025/02/28,12:21:00,108,1023,276.5,915,1740762944,Rebose Hidrociclones L2,2.534,0.474,0.008,0.041,0,30.22,C_01_S02
2025/02/28,12:24:00,110.5,934,149.5,823.5,1740763347,Relave Final,1.784,0.079,0,0.008,0,18.15,C_01_S03
2025/02/28,12:28:00,108.5,1385.5,223.5,1277,1740763351,Cola Scavenger L1,7.093,0.14,0,0.008,0,17.5,C_01_S04
2025/02/28,12:31:00,110,1354.5,203,1244.5,1740763354,Cola Scavenger L2,7.844,0.135,0,0.008,0,16.31,C_01_S05
2025/02/28,12:34:00,110.5,767.5,95.5,657,1740763689,Concentrado 1ra Limpieza L1,25.093,20.597,0.186,1.673,20.5,14.54,C_01_S08
2025/02/28,12:37:00,110.5,1020,255.5,909.5,1740763693,Concentrado 1ra Limpieza L2,25.41,20.099,0.2,1.684,19.88,28.09,C_01_S09
2025/02/28,12:39:00,110,1079.5,326.5,969.5,1740763795,Concentrado Primario L1,20.532,15.224,0.125,1.14,32.14,33.68,C_01_S15
2025/02/28,12:41:00,110,1076,326.5,966,1740763798,Concentrado Primario L2,20.974,14.328,0.132,1.213,33.94,33.8,C_01_S14
2025/02/28,12:43:00,110,972.5,104,862.5,1740764327,Concentrado Colectivo,25.111,19.403,0.187,1.768,20.66,12.06,C_01_S10
2025/03/03,11:11:00,111,610,159,499,1741018031,Relave Final,1.326,0.085,0,0.009,0,31.86,C_01_S03
2025/03/03,11:14:00,109.5,872.5,98,763,1741018213,Cola Scavenger L1,6.15,0.18,0,0.016,0,12.84,C_01_S04
2025/03/03,11:18:00,108.5,885,96.5,776.5,1741018218,Cola Scavenger L2,5.858,0.117,0,0.011,0,12.43,C_01_S05
2025/03/03,11:20:00,110,780,102,670,1741018552,Concentrado 1ra Limpieza L1,24.592,21.89,0.17,1.619,18.04,15.22,C_01_S08
2025/03/03,11:24:00,110,738.5,190,628.5,1741018556,Concentrado 1ra Limpieza L2,25.336,21.492,0.163,1.568,18.56,30.23,C_01_S09
2025/03/03,11:27:00,111,680,135.5,569,1741018740,Concentrado Colectivo,25.878,25.87,0.177,1.577,12.62,23.81,C_01_S10
2025/03/03,11:29:00,109.5,780.5,224,671,1741019270,Concentrado Primario L2,19.378,15.721,0.118,1.135,35.38,33.38,C_01_S14
2025/03/03,11:32:00,109.5,706,206,596.5,1741019274,Concentrado Primario L1,18.808,15.025,0.12,1.133,41.3,34.53,C_01_S15
2025/03/05,11:59:00,110,886,297,776,1741193660,Concentrado Primario L1,21.008,17.313,0,0.983,31.12,38.27,C_01_S15
2025/03/05,12:00:00,110.5,773.5,149,663,1741193810,Relave Final,1.749,0.055,0,0.005,0,22.47,C_01_S03
2025/03/05,12:03:00,110.5,926.5,230.5,816,1741193814,Concentrado 1ra Limpieza L2,24.898,19.701,0,1.563,20.98,28.25,C_01_S09
2025/03/05,12:05:00,108.5,1334,155,1225.5,1741193818,Cola Scavenger L1,6.751,0.166,0,0.014,0,12.65,C_01_S04
2025/03/05,12:09:00,110,1357.5,181.5,1247.5,1741193827,Cola Scavenger L2,6.604,0.16,0,0.011,0,14.55,C_01_S05
2025/03/05,12:21:00,108,1029.5,322.5,921.5,1741195161,Rebose Hidrociclones L1,2.033,0.619,0,0.031,0,35,C_01_S01
2025/03/05,12:26:00,110,1200,187,1090,1741195487,Concentrado Colectivo,26.548,24.378,0,1.49,12.84,17.16,C_01_S10
2025/03/07,11:22:00,108,999.5,358,891.5,1741364329,Rebose Hidrociclones L1,2.042,0.645,0,0.037,0,40.16,C_01_S01
2025/03/07,11:25:00,109.5,1106.5,400.5,997,1741364401,Concentrado Primario L2,21.234,16.069,0,0.957,32.98,40.17,C_01_S14
2025/03/07,11:27:00,111,996.5,101,885.5,1741364406,Relave Final,1.821,0.106,0,0.007,0,11.41,C_01_S03
2025/03/07,11:29:00,110,968.5,149.5,858.5,1741364413,Concentrado 1ra Limpieza L1,26.644,22.189,0,1.299,17.46,17.41,C_01_S08
2025/03/07,11:32:00,108.5,1155,107,1046.5,1741364419,Cola Scavenger L1,9.023,0.132,0,0.01,0,10.22,C_01_S04
2025/03/07,11:34:00,110,1051,293,941,1741364423,Concentrado 1ra Limpieza L2,25.599,21.343,0,1.256,17.9,31.14,C_01_S09
2025/03/07,11:37:00,108.5,1338,127.5,1229.5,1741364428,Cola Scavenger L2,8.943,0.152,0,0.01,0,10.37,C_01_S05
2025/03/07,11:38:00,111,923.5,185,812.5,1741364432,Concentrado Colectivo,27.766,24.676,0,1.348,12.74,22.77,C_01_S10
2025/03/07,11:40:00,110.5,1063.5,366,953,1741365004,Rebose Hidrociclones L2,1.987,0.492,0,0.032,0,38.41,C_01_S02
2025/03/10,11:58:00,110.5,968,111,857.5,1741625688,Concentrado 1ra Limpieza L1,28.657,23.781,0.267,1.387,12.16,12.94,C_01_S08
2025/03/10,12:00:00,109,928,209.5,819,1741625767,Relave Final,2.367,0.063,0,0.004,0,25.58,C_01_S03
2025/03/10,12:01:00,109,1031.5,261,922.5,1741625773,Concentrado Primario L2,18.74,13.134,0.149,0.78,40.84,28.29,C_01_S14
2025/03/10,12:04:00,110.5,1349,130,1238.5,1741625775,Cola Scavenger L1,10.738,0.315,0,0.014,0,10.5,C_01_S04
2025/03/10,12:06:00,110.5,967,156.5,856.5,1741625776,Concentrado 1ra Limpieza L2,28.494,23.383,0.273,1.358,12.38,18.27,C_01_S09
2025/03/10,12:08:00,110,1016.5,288.5,906.5,1741625777,Concentrado Primario L1,19.274,14.627,0.156,0.846,37.44,31.83,C_01_S15
2025/03/10,12:11:00,110,1342.5,129,1232.5,1741625779,Cola Scavenger L2,10.171,0.273,0,0.012,0,10.47,C_01_S05
2025/03/10,12:14:00,110,1003.5,324.5,893.5,1741626789,Rebose Hidrociclones L1,2.492,0.64,0.012,0.042,0,36.32,C_01_S01
2025/03/10,12:17:00,111,1017,325.5,906,1741626843,Rebose Hidrociclones L2,2.393,0.48,0.012,0.034,0,35.93,C_01_S02
2025/03/12,11:17:00,110.5,1023,313,912.5,7229,Rebose Hidrociclones L1,2.46,0.55,0.019,0.021,0,34.3,C_01_S01
2025/03/12,11:20:00,110,989,250,879,7230,Rebose Hidrociclones L2,2.43,0.402,0.018,0.021,0,28.44,C_01_S02
2025/03/12,11:22:00,109,961.5,181,852.5,7231,Relave Final,2.445,0.058,0,0.003,0,21.23,C_01_S03
2025/03/12,11:26:00,110.5,1369,142,1258.5,7232,Cola Scavenger L1,9.984,0.277,0,0.01,0,11.28,C_01_S04
2025/03/12,11:29:00,108.5,1361,141,1252.5,7233,Cola Scavenger L2,10.203,0.32,0,0.021,0,11.26,C_01_S05
2025/03/12,11:32:00,110.5,965,84,854.5,7234,Concentrado 1ra Limpieza L1,27.446,20.825,0.404,1.616,15.3,9.83,C_01_S08
2025/03/12,11:35:00,110,1026,213,916,7235,Concentrado 1ra Limpieza L2,27.527,21.175,0.423,1.454,15.62,23.25,C_01_S09
2025/03/12,11:38:00,110,1010,142.5,900,7236,Concentrado Colectivo,27.983,27.567,0.518,1.097,8.46,15.83,C_01_S10
2025/03/12,11:40:00,109.5,1091.5,354,982,7237,Concentrado Primario L2,20.512,15.082,0.354,0.784,34.5,36.05,C_01_S14
2025/03/12,11:42:00,110,1093.5,365,983.5,7238,Concentrado Primario L1,22.142,15.481,0.358,0.77,33.18,37.11,C_01_S15
2025/03/14,11:45:00,110,1027,332.5,917,7244,Rebose Hidrociclones L2,2.4,0.52,0.007,0.036,0,36.26,C_01_S02
2025/03/14,11:51:00,110.5,1034,353,923.5,7243,Rebose Hidrociclones L1,2.466,0.509,0.007,0.035,0,38.22,C_01_S01
2025/03/14,12:33:00,110.5,1383.5,175,1273,7246,Cola Scavenger L1,12.221,0.536,0,0.019,0,13.75,C_01_S04
2025/03/14,12:37:00,108.5,1365,170.5,1256.5,7247,Cola Scavenger L2,11.992,0.467,0,0.019,0,13.57,C_01_S05
2025/03/14,12:39:00,109,958.5,200,849.5,7245,Relave Final,1.842,0.049,0,0.005,0,23.54,C_01_S03
2025/03/14,12:42:00,110.5,994,152,883.5,7248,Concentrado 1ra Limpieza L1,27.434,22.885,0.155,1.748,13.3,17.2,C_01_S08
2025/03/14,12:46:00,110,1032,215,922,7249,Concentrado 1ra Limpieza L2,26.977,21.741,0.143,1.791,17.04,23.32,C_01_S09
2025/03/14,12:48:00,110,1015.5,144,905.5,7250,Concentrado Colectivo,27.342,26.268,0.175,1.898,10.38,15.9,C_01_S10
2025/03/14,12:50:00,109.5,1055.5,304,946,7251,Concentrado Primario L2,22.482,14.776,0.099,0.969,31.88,32.14,C_01_S14
2025/03/14,12:53:00,110,1092,364,982,7252,Concentrado Primario L1,22.548,14.925,0.104,0.949,32.3,37.07,C_01_S15
2025/03/17,15:36:00,109,950.5,208,841.5,7254,Relave Final,1.673,0.076,0,0.004,0,24.72,C_01_S03
2025/03/17,15:40:00,110,1335.5,131,1225.5,7255,Cola Scavenger L1,12.7,0.403,0,0.009,0,10.69,C_01_S04
2025/03/17,15:43:00,108.5,1345.5,127,1237,7256,Cola Scavenger L2,12.191,0.381,0,0.006,0,10.27,C_01_S05
2025/03/17,15:45:00,110.5,940.5,93.5,830,7257,Concentrado 1ra Limpieza L1,28.151,25.671,0.158,0.716,10.3,11.27,C_01_S08
2025/03/17,15:50:00,110,920.5,83,810.5,7258,Concentrado 1ra Limpieza L2,28.024,27.164,0.17,0.729,7.44,10.24,C_01_S09
2025/03/17,15:54:00,109.5,880,284,770.5,7260,Concentrado Primario L2,20.753,16.02,0.07,0.556,32.72,36.86,C_01_S14
2025/03/17,16:00:00,110,941.5,261.5,831.5,7253,Rebose Hidrociclones L2,1.871,0.478,0.006,0.017,0,31.45,C_01_S02
2025/03/17,16:02:00,110,932.5,146.5,822.5,7259,Concentrado Colectivo,28.353,28.457,0.152,0.667,6.26,17.81,C_01_S10
2025/03/22,5:06:00,110.5,1055,378,944.5,7266,Rebose Hidrociclones L1,2.797,0.637,0.007,0.04,0,40.02,C_01_S01
2025/03/22,5:09:00,110,991,254.5,881,7267,Rebose Hidrociclones L2,2.327,0.63,0.007,0.041,0,28.89,C_01_S02
2025/03/22,5:11:00,110.5,990,170.5,879.5,7270,Concentrado 1ra Limpieza L1,27.784,28.756,0.206,1.268,8.22,19.39,C_01_S08
2025/03/22,5:12:00,109,929,152.5,820,7268,Relave Final,2.012,0.046,0,0.005,0,18.6,C_01_S03
2025/03/22,5:15:00,110,1017,283,907,7271,Concentrado 1ra Limpieza L2,26.477,26.069,0.203,1.92,11.64,31.2,C_01_S09
2025/03/22,5:17:00,108.5,1323,81,1214.5,7269,Cola Scavenger L2,10.003,0.376,0,0.039,0,6.67,C_01_S05
2025/03/22,5:19:00,110,1043,216,933,7272,Concentrado Colectivo,27.677,28.159,0.217,1.514,8.5,23.15,C_01_S10
2025/03/22,5:20:00,109.5,958,375,848.5,7273,Concentrado Primario L2,22.897,16.716,0.106,1.151,29.4,44.2,C_01_S14
2025/03/24,16:26:00,110,978,245,868,7277,Relave Final,2.47,0.088,0,0.009,0,28.23,C_01_S03
2025/03/24,16:30:00,108.5,1304.5,79.5,1196,7278,Cola Scavenger L2,6.859,0.32,0,0.019,0,6.65,C_01_S05
2025/03/24,16:32:00,110.5,969,116,858.5,7279,Concentrado 1ra Limpieza L1,27.304,27.96,0.352,1.542,8.88,13.51,C_01_S08
2025/03/24,16:36:00,110,993.5,187,883.5,7280,Concentrado 1ra Limpieza L2,26.211,25.97,0.346,2.238,11.7,21.17,C_01_S09
2025/03/24,16:51:00,109,1059,321,950,7281,Concentrado Primario L2,23.441,22.388,0.268,1.358,22.16,33.79,C_01_S14
2025/03/31,10:48:00,111,970,230.5,859,7285,Relave Final,1.7,0.104,0,0.01,0,26.83,C_01_S03
2025/03/31,10:51:00,108.5,1131.5,77.5,1023,7286,Cola Scavenger L1,4.265,0.136,0,0.014,0,7.58,C_01_S04
2025/03/31,10:55:00,108.5,1101,85,992.5,7287,Cola Scavenger L2,4.281,0.118,0,0.014,0,8.56,C_01_S05
2025/03/31,10:57:00,110.5,960.5,120.8,850,7288,Concentrado 1ra Limpieza L1,24.277,25.971,0,1.093,0,14.21,C_01_S08
2025/03/31,11:01:00,110,995.5,216.4,885.5,7289,Concentrado 1ra Limpieza L2,24.032,24.786,0,1.228,0,24.44,C_01_S09
2025/03/31,11:05:00,109,1025.5,304.2,916.5,7291,Concentrado Primario L2,17.245,16.886,0,0.756,0,33.19,C_01_S14
2025/03/31,11:08:00,109.5,1032,307.4,922.5,7292,Concentrado Primario L1,18.028,18.17,0,0.828,0,33.32,C_01_S15
2025/03/31,11:17:00,111,1042,190.2,931,7290,Concentrado Colectivo,25.889,27.354,0,1.13,0,20.43,C_01_S10
2025/04/02,12:13:00,110,1024.5,390,914.5,,Rebose Hidrociclones L2,2.973,0.545,0.009,0.038,0,42.65,C_01_S02
2025/04/02,12:40:00,109,984,237.5,875,,Relave Final,2.425,0.104,0,0.023,0,27.14,C_01_S03
2025/04/02,12:43:00,110.5,1336.5,126,1226,,Cola Scavenger L1,4.961,0.195,0,0.027,0,10.28,C_01_S04
2025/04/02,12:47:00,108.5,1337.5,123.5,1229,,Cola Scavenger L2,5.08,0.146,0,0.025,0,10.05,C_01_S05
2025/04/02,12:49:00,110.5,989,133.6,878.5,,Concentrado 1ra Limpieza L1,28.019,29.971,0.125,1.375,7.58,15.21,C_01_S08
2025/04/02,12:52:00,109.5,836,242.6,726.5,,Concentrado Primario L2,17.222,17.084,0.086,0.684,40.66,33.39,C_01_S14
2025/04/02,12:54:00,110,1012.5,314,902.5,,Concentrado Primario L1,19.54,20.244,0.083,0.677,34.06,34.79,C_01_S15
2025/04/02,12:59:00,110,1009,210.8,899,,Concentrado 1ra Limpieza L2,27.784,29.23,0.136,1.758,7.8,23.45,C_01_S09
2025/04/02,13:02:00,110,1013,143.2,903,,Concentrado Colectivo,28.149,30.02,0.142,1.606,6.78,15.86,C_01_S10
2025/04/04,10:39:00,110,919.5,211,809.5,,Relave Final,3.249,0.047,0,0.008,0,26.07,C_01_S03
2025/04/04,10:42:00,110,1317.5,95,1207.5,,Cola Scavenger L2,5.635,0.127,0,0.016,0,7.87,C_01_S05
2025/04/04,10:50:00,110,1047.5,231.5,937.5,,Concentrado Primario L2,17.188,13.381,0.124,1.097,41.66,24.69,C_01_S14
2025/04/04,10:53:00,110.5,1029,238,918.5,,Concentrado Primario L1,19.78,16.639,0.123,1.313,33.5,25.91,C_01_S15
2025/04/07,16:40:00,110.5,928.5,65,818,1744061775,Concentrado 1ra Limpieza L1,23.77,26.468,0,1.045,14.02,7.95,C_01_S08
2025/04/07,16:41:00,110,953,212.5,843,1744061780,Relave Final,1.903,0.073,0,0.006,0,25.21,C_01_S03
2025/04/07,16:44:00,110,973.5,142.5,863.5,1744061786,Concentrado 1ra Limpieza L2,23.492,24.77,0,1.205,16.18,16.5,C_01_S09
2025/04/07,16:46:00,108.5,1314.5,103.5,1206,1744061794,Cola Scavenger L1,4.746,0.153,0,0.016,0,8.58,C_01_S04
2025/04/07,16:48:00,109.5,1086,343,976.5,1744061799,Concentrado Primario L2,20.281,21.225,0,0.797,25.82,35.13,C_01_S14
2025/04/07,16:50:00,108.5,1335.5,142,1227,1744061807,Cola Scavenger L2,4.559,0.107,0,0.013,0,11.57,C_01_S05
2025/04/07,16:52:00,110.5,1075,242.5,964.5,1744061818,Concentrado Colectivo,24.598,27.367,0,1.116,11.98,25.14,C_01_S10
2025/04/07,16:54:00,110,1074,367,964,1477061839,Rebose Hidrociclones L2,2.311,0.588,0,0.027,0,38.07,C_01_S02
2025/04/07,16:56:00,108,1062,386.5,954,1744062655,Rebose Hidrociclones L1,2.242,0.565,0,0.028,0,40.51,C_01_S01
2025/04/07,17:00:00,110,1029.5,201.5,919.5,1744062823,Concentrado Primario L1,7.081,5.593,0,0.31,69.88,21.91,C_01_S15
2025/04/09,17:06:00,110.5,1048,372,937.5,1744236267,Rebose Hidrociclones L1,3.103,0.563,0,0.027,0,39.68,C_01_S01
2025/04/09,17:08:00,110.5,730.5,16.5,620,1744236271,Concentrado 1ra Limpieza L1,25.602,25.97,0,1.223,11.96,2.66,C_01_S08
2025/04/09,17:10:00,109,978,213,869,1744236275,Relave Final,2.57,0.057,0,0.007,0,24.51,C_01_S03
2025/04/09,17:12:00,110,987.5,187,877.5,1744236279,Concentrado 1ra Limpieza L2,25.57,26.169,0,1.374,11.8,21.31,C_01_S09
2025/04/09,17:15:00,110.5,1340.5,130.5,1230,1744236283,Cola Scavenger L1,6.364,0.233,0,0.011,0,10.61,C_01_S04
2025/04/09,17:16:00,110,1018,159,908,1744236287,Concentrado Colectivo,26.353,27.761,0,1.197,8.88,17.51,C_01_S10
2025/04/09,17:18:00,109,1067,328.5,958,1744236290,Concentrado Primario L2,21.781,20.895,0,0.85,24.72,34.29,C_01_S14
2025/04/09,17:20:00,110,1343,131.5,1233,1744236295,Cola Scavenger L2,6.117,0.139,0,0.01,0,10.67,C_01_S05
2025/04/09,17:25:00,111,1049.5,337,938.5,1744237433,Rebose Hidrociclones L2,3.054,0.57,0,0.027,0,35.91,C_01_S02
2025/04/11,10:35:00,110,1054,356,944,1744385590,Rebose Hidrociclones L2,2.515,0.565,0.008,0.027,0,37.71,C_01_S02
2025/04/11,10:37:00,110,981,211.5,871,1744385639,Relave Final,1.913,0.063,0,0.005,0,24.28,C_01_S03
2025/04/11,10:41:00,108.5,1346.5,131.5,1238,1744385642,Cola Scavenger L1,6.182,0.195,0,0.012,0,10.62,C_01_S04
2025/04/11,10:44:00,108.5,1338,122.5,1229.5,1744385644,Cola Scavenger L2,6.128,0.177,0,0.009,0,9.96,C_01_S05
2025/04/11,10:47:00,110.5,949.5,74.5,839,1744385968,Concentrado 1ra Limpieza L1,23.371,23.781,0.131,1.226,16.36,8.88,C_01_S08
2025/04/11,10:50:00,110,995.5,200.5,885.5,1744385973,Concentrado 1ra Limpieza L2,23.193,22.587,0.138,1.351,18.26,22.64,C_01_S09
2025/04/11,10:53:00,110.5,1001,148,890.5,1744386320,Concentrado Colectivo,23.361,23.781,0.139,1.407,16.2,16.62,C_01_S10
2025/04/11,10:55:00,109.5,1085,294.5,975.5,1744386466,Concentrado Primario L2,16.911,12.935,0.088,0.769,41,30.19,C_01_S14
2025/04/11,10:58:00,110.5,1071,286,960.5,1744386470,Concentrado Primario L1,17.271,14.129,0.091,0.808,39.74,29.78,C_01_S15
2025/04/16,10:55:00,110,977.5,280.5,867.5,1744818861,Relave Final,1.908,0.083,0,0.011,0,32.33,C_01_S03
2025/04/16,10:59:00,108.5,1343,185.5,1234.5,1744818888,Cola Scavenger L1,7.845,0.372,0,0.015,0,15.03,C_01_S04
2025/04/16,11:02:00,108.5,1338.5,178.5,1230,1744818891,Cola Scavenger L2,7.519,0.319,0,0.011,0,14.51,C_01_S05
2025/04/16,11:05:00,110.5,915.1,117,804.6,1744819043,Concentrado 1ra Limpieza L1,26.661,21.248,0.393,1.374,16.1,14.54,C_01_S08
2025/04/16,11:08:00,110,986.5,214.5,876.5,1744819047,Concentrado 1ra Limpieza L2,27.371,22.527,0.404,1.241,14.22,24.47,C_01_S09
2025/04/16,11:11:00,110.5,1036.5,216.5,926,1744819050,Concentrado Colectivo,27.433,24.396,0.447,1.486,12.28,23.38,C_01_S10
2025/04/16,11:13:00,109.5,1099,354.5,989.5,1744819052,Concentrado Primario L2,22.411,17.116,0.283,1.06,30.54,35.83,C_01_S14
2025/04/16,11:16:00,110.5,1113.5,380,1003,1744819055,Concentrado Primario L1,22.858,17.903,0.279,1.07,28.6,37.89,C_01_S15
2025/04/16,11:17:00,110,1044.5,362.5,934.5,1744819964,Rebose Hidrociclones L2,2.309,0.589,0.013,0.037,0,38.79,C_01_S02
2025/04/18,11:59:00,109,965.5,209.5,856.5,1744995334,Relave Final,1.949,0.066,0,0.007,0,24.46,C_01_S03
2025/04/18,12:02:00,110.5,1305.5,112.5,1195,1744995337,Cola Scavenger L1,9.419,0.315,0,0.011,0,9.41,C_01_S04
2025/04/18,12:06:00,108.5,1136.5,89.5,1028,1744995339,Cola Scavenger L2,8.491,0.292,0,0.009,0,8.71,C_01_S05
2025/04/18,12:08:00,110.5,978.5,125.5,868,1744995341,Concentrado 1ra Limpieza L1,25.56,24.691,0,1.493,0,14.46,C_01_S08
2025/04/18,12:12:00,110,1009,205.5,899,1744995343,Concentrado 1ra Limpieza L2,25.132,23.314,0,1.767,0,22.86,C_01_S09
2025/04/18,12:15:00,110,1037,241.5,927,1744995346,Concentrado Colectivo,25.994,26.462,0,1.677,0,26.05,C_01_S10
2025/04/18,12:16:00,109,1131,399,1022,1744995348,Concentrado Primario L2,21.817,18.887,0,1.282,0,39.04,C_01_S14
2025/04/18,12:27:00,110,1084,286.5,974,1744996759,Concentrado Primario L1,16.293,12.985,0,0.989,0,29.41,C_01_S15
2025/04/21,11:55:00,109.5,1116,382,1006.5,1745254145,Concentrado Primario L2,23.03,19.576,0.13,1.214,26.3,37.95,C_01_S14
2025/04/21,12:00:00,110,1025,172.5,915,1745254573,Concentrado Colectivo,27.719,25.576,0.172,1.95,11.48,18.85,C_01_S10
2025/04/21,12:04:00,110.5,999,100.5,888.5,1745254851,Concentrado 1ra Limpieza L1,28.422,26.855,0.181,1.591,9.32,11.31,C_01_S08
2025/04/21,12:08:00,110.5,1024.5,21.5,914,1745254854,Concentrado 1ra Limpieza L2,27.512,24.101,0.163,1.767,13.38,2.35,C_01_S09
2025/04/21,12:10:00,109,1033,290,924,1745255146,Relave Final,2.417,0.107,0,0.012,0,31.39,C_01_S03
2025/04/21,12:13:00,100.5,1324,113,1223.5,1745255418,Cola Scavenger L1,9.16,0.267,0,0.017,0,9.24,C_01_S04
2025/04/21,12:17:00,108.5,1105,80,996.5,1745255420,Cola Scavenger L2,8.527,0.229,0,0.012,0,8.03,C_01_S05
2025/04/21,12:19:00,110.5,1091,398,980.5,1745255557,Rebose Hidrociclones L1,2.854,0.633,0.004,0.043,0,40.59,C_01_S01
