date,time, tara , tweight , dweight , pweight ,chemical_id,MUESTRA,pFe,pCu,pZn,pMo,pIns,pSol
2024-01-03,12:59:00,  112.5 ,814.5,  117.5 ,702.,5782,Concentrado 1ra Limpieza L1,28.910,16.119,0.060,1.490,18.020,16.74
2024-01-03,13:03:00,  110.5 ,831.,  104.5 ,720.5,5783,Concentrado 1ra Limpieza L2,29.250,20.099,0.080,1.470,14.060,14.50
2024-01-03,13:05:00,  110.0 ,978.5,  296.5 ,868.5,5784,Concentrado Colectivo,29.390,23.383,0.096,1.540,10.900,34.14
2024-01-03,13:07:00,  109.5 ,808.5,  252.5 ,699.,5785,Concentrado Primario L2,25.270,13.035,0.053,0.870,29.000,36.12
2024-01-03,13:13:00,  110.5 ,889.5,  192.5 ,779.,5778,Rebose Hidrociclones L1,2.432,0.602,0.003,0.040,0.000,24.71
2024-01-03,13:16:00,  110.0 ,940.5,  340.5 ,830.5,5779,Rebose Hidrociclones L2,2.455,0.508,0.003,0.035,0.000,41.00
2024-01-05,11:29:00,  111.5 ,855.,  311.5 ,743.5,5787,Rebose Hidrociclones L2,1.375,0.320,0.003,0.008,0.000,41.90
2024-01-05,11:32:00,  108.0 ,841.5,  274.0 ,733.5,5786,Rebose Hidrociclones L1,1.365,0.326,0.003,0.009,0.000,37.36
2024-01-05,11:34:00,  111.0 ,811.5,  172.5 ,700.5,5788,Relave Final,1.236,0.040,0.000,0.003,0.000,24.63
2024-01-05,11:37:00,  111.0 ,770.,  82.5 ,659.,5791,Concentrado 1ra Limpieza L1,28.170,20.698,0.093,0.649,12.720,12.52
2024-01-05,11:38:00,  109.0 ,902.5,  288.0 ,793.5,5794,Concentrado Primario L2,23.690,16.890,0.082,0.459,25.600,36.29
2024-01-05,11:40:00,  111.5 ,851.,  215.5 ,739.5,5793,Concentrado Colectivo,28.040,24.212,0.102,0.640,9.320,29.14
2024-01-05,11:42:00,  110.5 ,909.,  301.5 ,798.5,5795,Concentrado Primario L1,23.800,16.402,0.075,0.438,25.720,37.76
2024-01-05,11:44:00,  108.5 ,1078.,  68.5 ,969.5,5789,Cola Scavenger L1,6.660,0.165,0.000,0.014,0.000,7.07
2024-01-05,11:47:00,  110.0 ,776.,  93.0 ,666.,5792,Concentrado 1ra Limpieza L2,27.910,23.968,0.108,0.589,10.380,13.96
2024-01-05,11:49:00,  108.5 ,1070.,  65.5 ,961.5,5790,Cola Scavenger L2,6.950,0.124,0.000,0.013,0.000,6.81
2024-01-08,11:44:00,  109.0 ,791.5,  74.0 ,682.5,5801,Relave Final,0.700,0.041,0.000,0.003,0.000,10.84
2024-01-08,11:48:00,  110.5 ,1083.5,  39.5 ,973.,5802,Cola Scavenger L1,19.040,0.312,0.000,0.012,0.000,4.06
2024-01-08,11:51:00,  108.5 ,1025.5,  47.0 ,917.,5803,Cola Scavenger L2,19.490,0.375,0.000,0.014,0.000,5.13
2024-01-08,11:54:00,  112.5 ,751.,  54.0 ,638.5,5804,Concentrado 1ra Limpieza L1,28.100,17.281,0.070,1.050,14.060,8.46
2024-01-08,11:57:00,  109.5 ,887.5,  73.0 ,778.,5805,Concentrado 1ra Limpieza L2,28.360,20.893,0.074,1.004,10.820,9.38
2024-01-08,12:00:00,  110.0 ,827.,  194.5 ,717.,5806,Concentrado Colectivo,28.050,23.236,0.082,1.070,9.080,27.13
2024-01-08,12:02:00,  110.5 ,774.,  254.5 ,663.5,5807,Concentrado Primario L2,21.840,15.133,0.051,0.715,27.000,38.36
2024-01-08,12:03:00,  110.0 ,951.,  363.5 ,841.,5800,Rebose Hidrociclones L2,1.015,0.272,0.002,0.010,0.000,43.22
2024-01-15,17:08:00,  109.0 ,800.,  116.5 ,691.,5810,Relave Final,1.271,0.044,0.000,0.005,0.000,16.86
2024-01-15,17:12:00,  110.5 ,1115.5,  111.5 ,1005.,5811,Cola Scavenger L1,11.740,0.098,0.000,0.010,0.000,11.09
2024-01-15,17:15:00,  108.5 ,1111.,  81.5 ,1002.5,5812,Cola Scavenger L2,11.030,0.106,0.000,0.012,0.000,8.13
2024-01-15,17:18:00,  112.5 ,765.5,  77.5 ,653.,5813,Concentrado 1ra Limpieza L1,25.090,17.279,0.061,1.397,23.420,11.87
2024-01-15,17:21:00,  110.5 ,755.,  59.5 ,644.5,5814,Concentrado 1ra Limpieza L2,26.860,21.649,0.067,1.197,16.260,9.23
2024-01-15,17:24:00,  110.0 ,770.,  137.5 ,660.,5815,Concentrado Colectivo,26.070,21.344,0.073,1.577,17.700,20.83
2024-01-15,17:26:00,  109.5 ,908.,  235.5 ,798.5,5816,Concentrado Primario L2,21.600,13.213,0.044,0.755,35.560,29.49
2024-01-15,17:28:00,  110.5 ,916.5,  228.5 ,806.,5817,Concentrado Primario L1,19.080,10.672,0.042,0.662,42.040,28.35
2024-01-15,17:30:00,  108.0 ,904.,  271.5 ,796.,5808,Rebose Hidrociclones L1,1.782,0.463,0.003,0.027,0.000,34.11
2024-01-15,17:33:00,  110.0 ,932.5,  269.0 ,822.5,5809,Rebose Hidrociclones L2,1.713,0.392,0.004,0.024,0.000,32.71
2024-01-17,10:22:00,  110.0 ,919.,  311.0 ,809.,5820,Rebose Hidrociclones L1,2.292,0.529,0.003,0.040,0.000,38.44
2024-01-17,10:31:00,  110.0 ,712.,  33.0 ,602.,5825,Concentrado 1ra Limpieza L2,26.790,26.630,0.071,2.523,9.420,5.48
2024-01-17,10:33:00,  110.0 ,882.5,  290.0 ,772.5,5828,Concentrado Primario L1,21.800,18.600,0.053,1.357,26.900,37.54
2024-01-17,10:35:00,  111.0 ,986.5,  69.5 ,875.5,5822,Cola Scavenger L1,9.170,0.161,0.000,0.015,0.000,7.94
2024-01-17,10:37:00,  110.0 ,795.5,  188.0 ,685.5,5826,Concentrado Colectivo,26.490,28.662,0.067,1.942,6.780,27.43
2024-01-17,10:39:00,  110.0 ,1111.,  83.0 ,1001.,5823,Cola Scavenger L2,9.290,0.213,0.000,0.025,0.000,8.29
2024-01-17,10:42:00,  111.5 ,945.,  333.5 ,833.5,5821,Rebose Hidrociclones L2,2.418,0.634,0.003,0.047,0.000,40.01
2024-01-17,10:44:00,  110.5 ,758.5,  70.0 ,648.,5824,Concentrado 1ra Limpieza L1,26.800,26.579,0.068,2.009,10.400,10.80
2024-01-17,10:46:00,  110.0 ,964.,  326.0 ,854.,5827,Concentrado Primario L2,22.700,19.921,0.050,1.325,25.100,38.17
2024-01-25,,,,,,,,,,,,,#DIV/0!
2024-01-25,,,,,,,,,,,,,#DIV/0!
2024-01-25,,,,,,,,,,,,,#DIV/0!
2024-01-25,,,,,,,,,,,,,#DIV/0!
2024-01-25,,,,,,,,,,,,,#DIV/0!
2024-01-25,,,,,,,,,,,,,#DIV/0!
2024-01-25,,,,,,,,,,,,,#DIV/0!
2024-01-25,,,,,,,,,,,,,#DIV/0!
2024-01-25,,,,,,,,,,,,,#DIV/0!
2024-02-01,16:21:00,  110.0 ,887.5,  312.0 ,777.5,5833,Rebose Hidrociclones L2,2,0.454,0.004,0.037,0,40.13
2024-02-01,16:27:00,  108.0 ,889.,  310.0 ,781.,5832,Rebose Hidrociclones L1,2,0.519,0.004,0.048,0,39.69
2024-02-01,16:30:00,  109.0 ,804.5,  162.0 ,695.5,5834,Relave Final,2,0.067,0,0.009,0,23.29
2024-02-01,16:33:00,  110.5 ,1086.,  61.0 ,975.5,5835,Cola Scavenger L1,8.4,0.174,0,0.01,0,6.25
2024-02-01,16:37:00,  110.0 ,1134.,  93.5 ,1024.,5836,Cola Scavenger L2,8,0.162,0,0.009,0,9.13
2024-02-01,16:39:00,  110.5 ,808.,  130.5 ,697.5,5837,Concentrado 1ra Limpieza L1,27,23,0.08,1.980,"14,220",18.71
2024-02-01,16:42:00,  111.5 ,800.,  136.5 ,688.5,5838,Concentrado Colectivo,28,26,0.087,2.032,"10,000",19.83
2024-02-01,16:43:00,  109.5 ,720.,  203.5 ,610.5,5839,Concentrado Primario L2,19,14,0.045,1.366,"38,180",33.33
2024-02-01,16:46:00,  112.5 ,941.,  284.0 ,828.5,5840,Concentrado Primario L1,22,17,0.047,1.723,"28,820",34.28
2024-02-02,10:55:00,  108.5 ,1097.,  113.5 ,988.5,5844,Cola Scavenger L1,5.3,0.138,0,0.012,0,11.48
2024-02-02,10:58:00,  108.5 ,1140.,  133.5 ,1031.5,5845,Cola Scavenger L2,5,0.132,0,0.012,0,12.94
2024-02-02,11:01:00,  111.0 ,865.5,  147.5 ,754.5,5843,Relave Final,2,0.115,0,0.022,0,19.55
2024-02-02,11:03:00,  110.5 ,831.5,  132.0 ,721.,5846,Concentrado 1ra Limpieza L1,26,21,0.073,2.705,"17,140",18.31
2024-02-02,11:07:00,  110.5 ,990.5,  385.5 ,880.,5849,Concentrado Primario L1,25,18,0.062,1.925,"23,020",43.81
2024-02-02,11:10:00,  110.0 ,1020.5,  388.0 ,910.5,5848,Concentrado Primario L2,23,17,0.064,1.792,"28,980",42.61
2024-02-02,11:11:00,  110.0 ,859.,  204.5 ,749.,5847,Concentrado Colectivo,27,25,0.082,2.610,"11,200",27.30
2024-02-02,11:15:00,  111.5 ,909.,  352.0 ,797.5,5842,Rebose Hidrociclones L2,2,0.632,0.004,0.064,0,44.14
2024-02-02,11:43:00,  110.0 ,914.,  346.5 ,804.,5841,Rebose Hidrociclones L1,2,0.625,0.003,0.063,0,43.10
2024-02-05,11:09:00,  110.5 ,807.,  109.5 ,696.5,5853,Concentrado 1ra Limpieza L1,30.510,23.324,0.105,0.751,11.340,15.72
2024-02-05,11:16:00,  109.5 ,950.5,  335.0 ,841.,5855,Concentrado Primario L2,23.530,12.740,0.072,0.436,32.720,39.83
2024-02-05,11:21:00,  110.0 ,1139.,  133.0 ,1029.,5852,Cola Scavenger L2,14.380,0.276,0.000,0.025,0.000,12.93
2024-02-05,11:24:00,  109.0 ,865.,  210.0 ,756.,5851,Relave Final,1.409,0.089,0.000,0.004,0.000,27.78
2024-02-05,11:27:00,  110.0 ,907.,  339.5 ,797.,5850,Rebose Hidrociclones L2,2.211,0.572,0.005,0.020,0.000,42.60
2024-02-05,11:28:00,  111.5 ,865.,  191.5 ,753.5,5854,Concentrado Colectivo,30.960,27.930,0.163,0.689,7.000,25.41
2024-02-06,09:58:00,  112.0 ,740.5,  21.5 ,628.5,5862,Concentrado 1ra Limpieza L2,27.510,25.872,0.116,1.160,12.240,3.42
2024-02-06,10:01:00,  109.5 ,1126.5,  122.5 ,1017.,5859,Cola Scavenger L1,14.070,0.205,0.000,0.008,0.000,12.05
2024-02-06,10:02:00,  110.5 ,847.5,  179.5 ,737.,5863,Concentrado Colectivo,29.940,27.244,0.105,0.907,8.040,24.36
2024-02-06,10:05:00,  108.5 ,1137.5,  159.0 ,1029.,5860,Cola Scavenger L2,12.950,0.581,0.000,0.020,0.000,15.45
2024-02-06,10:07:00,  110.5 ,938.,  369.5 ,827.5,5856,Rebose Hidrociclones L1,1.896,0.618,0.004,0.022,0.000,44.65
2024-02-06,10:10:00,  111.0 ,806.5,  121.0 ,695.5,5861,Concentrado 1ra Limpieza L1,29.740,23.030,0.095,0.904,12.500,17.40
2024-02-06,10:11:00,  109.0 ,999.5,  382.5 ,890.5,5864,Concentrado Primario L2,25.260,16.464,0.066,0.517,29.520,42.95
2024-02-06,10:13:00,  110.5 ,849.5,  172.5 ,739.,5858,Relave Final,1.389,0.131,0.000,0.006,0.000,23.34
2024-02-06,10:21:00,  110.0 ,918.5,  342.5 ,808.5,5857,Rebose Hidrociclones L2,1.929,0.589,0.004,0.024,0.000,42.36
2024-02-07,15:39:00,  111.5 ,930.5,  348.5 ,819.,5865,Rebose Hidrociclones L2,2.007,0.502,0.003,0.027,0.000,42.55
2024-02-07,15:42:00,  110.5 ,815.5,  123.5 ,705.,5869,Concentrado 1ra Limpieza L1,27.920,18.592,0.059,1.140,13.420,17.52
2024-02-07,15:43:00,  110.0 ,991.,  354.5 ,881.,5871,Concentrado Primario L2,21.770,12.886,0.036,0.633,31.520,40.24
2024-02-07,15:45:00,  111.0 ,841.,  166.5 ,730.,5866,Relave Final,1.466,0.089,0.000,0.006,0.000,22.81
2024-02-07,15:46:00,  110.0 ,921.5,  226.0 ,811.5,5870,Concentrado Colectivo,26.520,20.854,0.062,1.160,14.600,27.85
2024-02-07,15:49:00,  108.5 ,921.5,  95.5 ,813.,5867,Cola Scavenger L1,15.480,0.169,0.000,0.006,0.000,11.75
2024-02-07,15:52:00,  110.5 ,1155.,  140.0 ,1044.5,5868,Cola Scavenger L2,15.100,0.160,0.000,0.006,0.000,13.40
2024-02-09,10:08:00,  111.0 ,989.5,  145.5 ,878.5,5873,Relave Final,1.078,0.088,0.000,0.005,0.000,16.56
2024-02-09,10:12:00,  108.5 ,1076.,  97.0 ,967.5,5874,Cola Scavenger L1,10.200,0.104,0.000,0.005,0.000,10.03
2024-02-09,10:15:00,  110.5 ,1097.,  133.0 ,986.5,5875,Cola Scavenger L2,10.400,0.111,0.000,0.005,0.000,13.48
2024-02-09,10:18:00,  111.5 ,942.,  362.5 ,830.5,5872,Rebose Hidrociclones L2,2.138,0.588,0.003,0.027,0.000,43.65
2024-02-09,10:22:00,  110.5 ,784.,  110.0 ,673.5,5876,Concentrado 1ra Limpieza L1,29.920,16.720,0.060,0.770,16.440,16.33
2024-02-09,10:24:00,  110.0 ,902.,  255.5 ,792.,5878,Concentrado Primario L2,21.750,10.920,0.038,0.510,36.520,32.26
2024-02-09,10:25:00,  110.0 ,840.,  244.0 ,730.,5877,Concentrado Colectivo,29.750,22.820,0.071,0.960,11.000,33.42
2024-02-19,15:34:00,  108.0 ,931.,  348.0 ,823.,5895,Rebose Hidrociclones L1,2.846,0.688,0.004,0.024,0.000,42.28
2024-02-19,15:37:00,  111.0 ,805.5,  132.5 ,694.5,5896,Relave Final,1.856,0.076,0.000,0.006,0.000,19.08
2024-02-19,15:40:00,  108.5 ,1134.5,  157.5 ,1026.,5897,Cola Scavenger L1,12.390,0.211,0.000,0.122,0.000,15.35
2024-02-19,15:43:00,  110.5 ,732.5,  51.5 ,622.,5898,Concentrado 1ra Limpieza L1,26.190,22.290,0.098,1.517,12.800,8.28
2024-02-19,15:45:00,  111.0 ,818.,  132.5 ,707.,5899,Concentrado Colectivo,26.130,23.580,0.092,1.015,12.100,18.74
2024-02-19,15:47:00,  109.0 ,948.5,  328.0 ,839.5,5900,Concentrado Primario L2,24.890,20.447,0.062,0.553,18.820,39.07
2024-02-21,10:27:00,  110.0 ,901.5,  289.5 ,791.5,5904,Rebose Hidrociclones L2,2.983,0.493,0.007,0.024,0.000,36.58
2024-02-21,10:29:00,  110.5 ,761.,  70.5 ,650.5,5905,Relave Final,2.932,0.094,0.000,0.008,0.000,10.84
2024-02-21,10:36:00,  110.0 ,860.5,  224.5 ,750.5,5907,Concentrado Colectivo,30.260,24.380,0.167,0.820,8.880,29.91
2024-02-21,10:44:00,  110.5 ,755.,  50.5 ,644.5,5906,Concentrado 1ra Limpieza L1,30.070,19.100,0.142,1.030,13.080,7.84
2024-02-28,15:57:00,  111.0 ,731.,  240.0 ,620.,5912,Rebose Hidrociclones L2,2.771,0.537,0.005,0.029,0.000,38.71
2024-02-28,15:59:00,  108.0 ,792.,  289.0 ,684.,5911,Rebose Hidrociclones L1,2.686,0.526,0.005,0.028,0.000,42.25
2024-02-28,16:02:00,  111.0 ,724.,  160.0 ,613.,5913,Relave Final,2.643,0.072,0.000,0.006,0.000,26.10
2024-02-28,16:05:00,  108.5 ,945.5,  91.0 ,837.,5914,Cola Scavenger L1,14.001,0.364,0.000,0.007,0.000,10.87
2024-02-28,16:09:00,  108.5 ,970.5,  104.0 ,862.,5915,Cola Scavenger L2,15.430,0.329,0.000,0.006,0.000,12.06
2024-02-28,16:11:00,  110.5 ,744.,  54.5 ,633.5,5916,Concentrado 1ra Limpieza L1,30.162,16.553,0.105,1.099,13.780,8.60
2024-02-28,16:14:00,  110.0 ,870.,  216.0 ,760.,5917,Concentrado Colectivo,29.307,20.320,0.128,1.100,11.100,28.42
2024-02-28,16:16:00,  109.0 ,944.5,  287.5 ,835.5,5918,Concentrado Primario L2,23.812,14.967,0.088,0.826,26.780,34.41
2024-02-28,16:18:00,  110.5 ,975.5,  332.5 ,865.,5919,Concentrado Primario L1,24.415,14.273,0.083,0.810,26.500,38.44
2024-03-12,01:08:00,  108.0 ,910.,  312.0 ,802.,,Rebose Hidrociclones L1,2.515,0.501,0.006,0.020,0.000,38.90
2024-03-12,01:10:00,  110.5 ,838.5,  126.0 ,728.,,Concentrado 1ra Limpieza L1,29.638,18.777,0.165,1.300,13.900,17.31
2024-03-12,01:12:00,  109.5 ,922.,  235.0 ,812.5,,Concentrado Primario L2,19.086,7.990,0.097,0.500,44.280,28.92
2024-03-12,01:13:00,  111.0 ,855.,  202.0 ,744.,,Relave Final,2.248,0.063,0.000,0.010,0.000,27.15
2024-03-12,01:15:00,  110.0 ,911.,  224.5 ,801.,,Concentrado Primario L1,21.928,9.688,0.091,0.560,37.640,28.03
2024-03-12,01:32:00,  110.0 ,819.5,  137.5 ,709.5,,Concentrado Colectivo,28.865,25.869,0.256,1.610,8.700,19.38
2024-03-12,01:35:00,  108.5 ,1121.,  134.0 ,1012.5,,Cola Scavenger L2,22.076,0.357,0.000,0.020,0.000,13.23
2024-03-13,22:57:00,  109.0 ,794.5,  124.0 ,685.5,,Relave Final,2.405,0.072,0.000,0.010,0.000,18.09
2024-03-13,23:01:00,  110.5 ,811.5,  73.0 ,701.,,Concentrado 1ra Limpieza L1,30.126,21.424,0.000,1.360,16.540,10.41
2024-03-13,23:05:00,  110.0 ,817.5,  103.5 ,707.5,,Concentrado 1ra Limpieza L2,29.752,24.570,0.000,1.310,8.180,14.63
2024-03-13,23:07:00,  111.0 ,882.5,  209.5 ,771.5,,Concentrado Colectivo,28.970,28.466,0.000,1.480,5.940,27.15
2024-03-13,23:12:00,  108.5 ,1070.5,  62.5 ,962.,,Cola Scavenger L2,25.792,0.668,0.000,0.010,0.000,6.50
2024-03-15,12:11:00,  110.5 ,846.,  142.0 ,735.5,,Concentrado 1ra Limpieza L1,30.594,19.576,0.087,1.150,11.780,19.31
2024-03-15,14:42:00,  110.0 ,847.,  91.5 ,737.,,Concentrado Primario L1,34.147,10.887,0.055,0.450,15.300,12.42
2024-03-15,15:30:00,  110.0 ,930.,  320.0 ,820.,,Concentrado Colectivo,30.034,25.969,0.118,1.230,5.640,39.02
2024-03-15,15:32:00,  109.0 ,995.,  336.5 ,886.,,Concentrado Primario L2,31.360,9.788,0.058,0.450,20.960,37.98
2024-03-15,15:43:00,  111.0 ,851.,  189.0 ,740.,,Relave Final,1.979,0.074,0.000,0.010,0.000,25.54
2024-03-18,11:04:00,  110.5 ,868.,  245.0 ,757.5,,Rebose Hidrociclones L1,2.726,0.837,0.005,0.070,0.000,32.34
2024-03-18,11:06:00,  111.0 ,769.,  88.0 ,658.,,Relave Final,2.851,0.098,0.000,0.010,0.000,13.37
2024-03-18,11:10:00,  108.5 ,1072.5,  94.5 ,964.,,Cola Scavenger L2,16.650,0.532,0.000,0.040,0.000,9.80
2024-03-18,11:13:00,  110.0 ,968.5,  135.0 ,858.5,,Concentrado 1ra Limpieza L1,26.648,19.900,0.096,1.810,0.000,15.73
2024-03-18,11:16:00,  110.0 ,839.,  143.5 ,729.,,Concentrado 1ra Limpieza L2,26.696,20.696,0.097,1.900,0.000,19.68
2024-03-18,11:19:00,  110.0 ,834.5,  149.0 ,724.5,,Concentrado Colectivo,27.525,24.676,0.114,2.230,0.000,20.57
2024-03-18,11:21:00,  110.5 ,844.5,  318.0 ,734.,,Concentrado Primario L1,22.658,16.169,0.841,1.270,0.000,43.32
2024-03-20,12:15:00,  109.0 ,812.5,  164.5 ,703.5,,Relave Final,2.298,0.076,0.000,0.000,0.000,23.38
2024-03-20,12:17:00,  110.5 ,898.,  306.0 ,787.5,,Rebose Hidrociclones L1,2.573,0.600,0.006,0.020,0.000,38.86
2024-03-20,12:20:00,  110.0 ,870.,  265.0 ,760.,,Rebose Hidrociclones L2,2.786,0.597,0.006,0.020,0.000,34.87
2024-03-20,12:26:00,  112.0 ,820.,  117.0 ,708.,,Concentrado 1ra Limpieza L1,30.696,18.833,0.186,1.038,15.920,16.53
2024-03-20,12:29:00,  110.0 ,867.,  216.0 ,757.,,Concentrado Colectivo,31.396,24.879,0.270,1.131,10.420,28.53
2024-03-20,12:30:00,  109.5 ,992.,  361.5 ,882.5,,Concentrado Primario L2,32.235,13.877,0.104,0.571,21.620,40.96
2024-03-20,12:31:00,  110.0 ,1035.5,  388.5 ,925.5,,Concentrado Primario L1,32.991,11.201,0.091,0.541,22.380,41.98
2024-03-20,12:37:00,  110.0 ,866.,  181.5 ,756.,,Concentrado 1ra Limpieza L2,30.875,20.121,0.196,0.947,14.920,24.01
2024-03-20,12:40:00,  108.5 ,1069.,  91.5 ,960.5,,Cola Scavenger L2,20.925,0.563,0.000,0.014,0.000,9.53
2024-03-25,12:26:00,  110.5 ,851.,  306.0 ,740.5,1711387447,Rebose Hidrociclones L1,3.209,0.510,0.000,0.027,0.000,41.32
2024-03-25,12:28:00,  109.0 ,761.5,  157.5 ,652.5,1711387549,Relave Final,3.861,0.067,0.000,0.006,0.000,24.14
2024-03-25,12:34:00,  108.5 ,1020.,  104.0 ,911.5,1711387800,Cola Scavenger L2,23.751,0.220,0.000,0.011,0.000,11.41
2024-03-25,12:37:00,  110.0 ,827.5,  291.0 ,717.5,1711387980,Rebose Hidrociclones L2,3.027,0.448,0.000,0.024,0.000,40.56
2024-03-25,12:41:00,  109.5 ,919.5,  269.5 ,810.,1711388298,Concentrado Primario L2,26.260,11.647,0.000,0.598,0.000,33.27
2024-03-25,12:42:00,  110.0 ,888.5,  267.0 ,778.5,1711388480,Concentrado Colectivo,31.141,21.608,0.000,1.068,0.000,34.30
2024-03-25,12:46:00,  110.0 ,969.5,  327.5 ,859.5,1711388661,Concentrado Primario L1,29.383,10.903,0.000,0.639,0.000,38.10
2024-03-25,12:50:00,  111.0 ,817.,  106.0 ,706.,1711388783,Concentrado 1ra Limpieza L1,31.818,16.305,0.000,0.974,0.000,15.01
2024-03-27,12:25:00,  110.5 ,915.,  327.5 ,804.5,1711560144,Rebose Hidrociclones L1,2.578,0.616,0.006,0.022,0.000,40.71
2024-03-27,12:27:00,  111.0 ,823.5,  111.5 ,712.5,1711560164,Concentrado 1ra Limpieza L1,30.125,14.997,0.094,0.748,18.800,15.65
2024-03-27,12:28:00,  110.0 ,906.,  301.5 ,796.,1711560171,Rebose Hidrociclones L2,2.563,0.596,0.006,0.026,0.000,37.88
2024-03-27,12:31:00,  110.0 ,871.,  177.2 ,761.,1711560177,Concentrado 1ra Limpieza L2,30.000,16.553,0.103,0.747,17.060,23.29
2024-03-27,12:32:00,  109.0 ,824.5,  165.5 ,715.5,1711560203,Relave Final,1.683,0.065,0.000,0.004,0.000,23.13
2024-03-27,12:34:00,  109.5 ,969.,  314.0 ,859.5,1711560209,Concentrado Primario L2,28.368,12.788,0.081,0.469,23.340,36.53
2024-03-27,12:37:00,  108.5 ,1121.,  130.0 ,1012.5,1711560214,Cola Scavenger L2,18.786,0.139,0.000,0.008,0.000,12.84
2024-03-27,12:39:00,  110.0 ,885.,  218.5 ,775.,1711560218,Concentrado Colectivo,30.551,21.856,0.130,0.850,11.220,28.19
2024-03-27,12:40:00,  110.0 ,991.,  352.5 ,881.,1711560223,Concentrado Primario L1,30.799,12.245,0.076,0.492,20.500,40.01
2024-03-29,12:00:00,  110.5 ,1107.,  420.0 ,996.5,1711731555,Rebose Hidrociclones L1,2.009,0.579,0.004,0.031,0.000,42.15
2024-03-29,12:03:00,  111.0 ,808.,  92.5 ,697.,1711731583,Concentrado 1ra Limpieza L1,30.645,20.886,0.075,1.245,11.620,13.27
2024-03-29,12:05:00,  109.0 ,853.,  235.0 ,744.,1711731593,Relave Final,1.386,0.081,0.000,0.006,0.000,31.59
2024-03-29,12:07:00,  110.0 ,850.,  155.0 ,740.,1711731603,Concentrado 1ra Limpieza L2,29.858,21.923,0.077,1.323,11.020,20.95
2024-03-29,12:10:00,  110.0 ,785.5,  53.0 ,675.5,1711731675,Concentrado Colectivo,29.670,24.095,0.087,1.382,9.780,7.85
2024-03-29,12:12:00,  110.0 ,961.5,  331.5 ,851.5,1711731679,Concentrado Primario L1,29.905,11.998,0.042,0.718,20.760,38.93
2024-03-29,12:16:00,  108.5 ,1072.,  92.0 ,963.5,1711732465,Cola Scavenger L2,23.117,0.204,0.000,0.009,0.000,9.55
2024-03-29,12:19:00,  109.5 ,1016.,  380.5 ,906.5,1711732535,Concentrado Primario L2,31.760,11.554,0.042,0.693,18.860,41.97
2024-03-29,12:25:00,  110.0 ,927.,  321.0 ,817.,1711729346,Rebose Hidrociclones L2,2.199,0.648,0.004,0.037,0.000,39.29
2024-04-01,17:57:00,  109.0 ,850.,  242.0 ,741.,1712012040,Relave Final,1.779,0.088,0.000,0.006,0.000,32.66
2024-04-01,18:03:00,  110.5 ,913.5,  349.5 ,803.,1712012045,Rebose Hidrociclones L1,2.079,0.685,0.004,0.032,0.000,43.52
2024-04-01,18:04:00,  110.0 ,878.,  237.0 ,768.,1712012063,Concentrado Colectivo,27.213,24.014,0.062,1.245,12.060,30.86
2024-04-01,18:06:00,  110.0 ,927.5,  276.5 ,817.5,1712012065,Concentrado Primario L1,19.142,11.709,0.036,0.613,39.020,33.82
2024-04-01,18:08:00,  111.0 ,816.,  99.5 ,705.,1712012613,Concentrado 1ra Limpieza L1,26.075,20.590,0.061,1.337,17.540,14.11
2024-04-01,18:12:00,  110.0 ,853.,  162.5 ,743.,1712012614,Concentrado 1ra Limpieza L2,26.447,21.730,0.062,1.211,15.960,21.87
2024-04-01,18:14:00,  108.5 ,946.5,  117.5 ,838.,1712012790,Cola Scavenger L2,9.859,0.085,0.000,0.008,0.000,14.02
2024-04-03,10:44:00,  111.0 ,782.,  127.5 ,671.,1712158889,Relave Final,1.470,0.111,0.000,0.007,0.000,19.00
2024-04-03,11:20:00,  108.0 ,715.,  245.0 ,607.,1712161129,Rebose Hidrociclones L1,2.418,0.929,0.006,0.039,0.000,40.36
2024-04-03,11:23:00,  108.5 ,1062.5,  66.5 ,954.,1712161202,Cola Scavenger L2,24.205,0.440,0.000,0.024,0.000,6.97
2024-04-03,11:25:00,  110.5 ,584.5,  20.0 ,474.,1712161254,Concentrado 1ra Limpieza L1,21.689,8.435,0.036,2.768,34.900,4.22
2024-04-03,11:29:00,  110.0 ,850.5,  176.0 ,740.5,1712161261,Concentrado 1ra Limpieza L2,26.443,23.121,0.078,1.787,14.240,23.77
2024-04-03,11:32:00,  111.0 ,843.5,  177.5 ,732.5,1712161265,Concentrado Colectivo,27.296,27.487,0.086,1.488,8.280,24.23
2024-04-08,11:16:00,  110.5 ,819.5,  113.0 ,709.,1712592726,Concentrado 1ra Limpieza L1,30,25,0,1.398,8.24,15.94
2024-04-08,11:21:00,  111.0 ,842.,  151.5 ,731.,1712592751,Concentrado 1ra Limpieza L2,30,26,0,1.35,7.96,20.73
2024-04-08,11:23:00,  111.0 ,894.5,  225.5 ,783.5,1712592754,Concentrado Colectivo,30,27,0,1.312,7.52,28.78
2024-04-08,11:31:00,  111.0 ,807.,  171.5 ,696.,1712593837,Relave Final,2,0.091,0,0.009,0,24.64
2024-04-08,11:36:00,  108.0 ,901.,  331.5 ,793.,1712593851,Rebose Hidrociclones L1,2,0.673,0,0.038,0,41.80
2024-04-08,11:42:00,  108.5 ,1080.,  106.5 ,971.5,1712593859,Cola Scavenger L2,14,0.263,0,0.024,0,10.96
